start_date,end_date,progress,duration_seconds,finished,recorded_date,campus,group_number,years_running,Q23.1,Q23_16_TEXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_6_TEXT,supplier_incentive_frequency,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,healthy_definition,top_healthy_products,top_unhealthy_products,offers_healthy_products,healthy_price_comparison,healthy_visibility,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_6_TEXT,Q16_1,Q16_2,Q16_3,Q16_5,Q16_6,Q16_6_TEXT,healthy_intro_experience,supplier_help_needed,sex,age,education,latitude,longitude,years_running_numeric,offers_healthy,valid_coords
2025-11-17 18:19:50,2025-11-17 18:24:35,100,285,True,2025-11-17 18:24:36,PUE,"Gonzalez,Garcia,Sanchez,Garcia",7,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes)",,,,,,,,,Never,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,,,,No,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",,,,,,,,,,,,,,,,M,50-59,Preparatory School,0.0,0.0,7.0,False,False
2025-11-17 18:40:35,2025-11-17 19:01:29,100,1254,True,2025-11-17 19:01:29,SLP,"Casaubon, Mendoza, Reyes",Less than 1,"Dairy (e.g., milk, cheese, yogurt),Beer,Cigarettes",,2.0,5.0,3.0,1.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Productos naturales, carnes y cultivos.","Agua, tortitillas y pan integral","Coco cola, cerveza y paletas",Yes,Cheaper,"Less visible (e.g., back shelves, side areas)",4.0,2.0,1.0,5.0,3.0,6.0,,2.0,4.0,3.0,1.0,5.0,,"Una vez intentáramos introducir leche de almendra, la que consideramos saludables, pero esta muy rara vez se vende. El último pedido de 2 leches lo hicimos hace tiempo pero solo se ha vendido una. Pero si la seguimos vendiendo, y volveremos a hacer un pedido cuando esta se acabe.",Productos más económicos y de porciones reducidas.,F,40-49,Secondary school,0.0,0.0,0.5,True,False
2025-11-17 19:19:54,2025-11-17 20:06:39,100,2805,True,2025-11-17 20:06:40,SLP,"Armendariz, Coronado, Vergara",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes)",,1.0,2.0,4.0,5.0,6.0,3.0,,Always,Healthy,Healthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Algo natural sin conservadores,Frutas y verduras y agua,"Tabaco, cerveza, azucarados",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,4.0,3.0,5.0,6.0,,1.0,4.0,2.0,3.0,5.0,,Na,Na,M,50-59,Preparatory School,22.1317615,-100.9254583,12.0,True,True
2025-11-17 09:16:03,2025-11-17 21:03:36,100,42452,True,2025-11-17 21:03:36,CVA,"Jiménez,Lepine,Rodríguez",7,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt),Beer,Cigarettes",,2.0,1.0,4.0,3.0,5.0,6.0,"Surtirse de otras tiendas, como abarroteras",Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Ensaladas, cosas naturales, nada de procesados","Agua, queso, huevo, frijoles","Bebidas azucaradas, pan dulce, papitas y frituras",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,4.0,5.0,3.0,6.0,,2.0,3.0,1.0,4.0,5.0,,"Si se intento, meter las frutas y verduras, no se vendía bien y se echaba a perder las frutas y verduras porque como el mercado de la colonia esta cerca de mi tienda, todos compraban en el mercado y pues para mí era perdida de negocio, no se vendía y perdía dinero.","Descuentos, promociones, pruebas gratis para que la gente lo pruebe.",M,60-69,Preparatory School,18.890752,-99.1690752,7.0,True,True
2025-11-18 07:35:54,2025-11-18 07:53:33,100,1058,True,2025-11-18 07:53:33,CVA,"Romano,Arellano,Martínez",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,,,,,,,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea recomendado por profesionales y contengan nutrientes.,"Lácteos, pan Bimbo.","Sabritas, refrescos y cervezas.",Yes,Cheaper,"Highly visible (e.g., front shelves, eye-level, near checkout)",3.0,4.0,2.0,1.0,5.0,6.0,,2.0,4.0,1.0,3.0,5.0,,"Los proveedores son los que les ofrecen los productos, como en 30 años no le han ofrecido muchos productos saludables no ha experimentado nada parecido.",Muestras gratis de los proveedores hacia los clientes.,M,50-59,Preparatory School,18.902399427297198,-99.21969952288444,12.0,True,True
2025-11-18 10:10:34,2025-11-18 10:23:17,100,762,True,2025-11-18 10:23:17,SIN,"Gámez, Beltran",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,3.0,2.0,4.0,5.0,6.0,,Never,Healthy,Unhealthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que no sean dañinos para la salud,"Agua, verdura y huevo","Refresco, sabritas y pan dulces",Yes,About the same,Moderately visible (placed along with other items),3.0,1.0,2.0,4.0,5.0,6.0,,3.0,4.0,2.0,1.0,5.0,,"Si, no funcionó, ya no lo vendo mas",Que consuman más,M,60-69,Preparatory School,24.803488803279578,-107.425042086358,12.0,True,True
2025-11-14 08:51:36,2025-11-18 11:51:04,100,356368,True,2025-11-18 11:51:05,CCM,"Palma, Cedillo",2,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Cereals (e.g., breakfast cereals, oats)",,2.0,1.0,3.0,5.0,4.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,que no traiga sellos en los empaques y que sea lo mas natural posible,"frutas, vegetales y galletas integrales artesanales","sabritas (papas), galletas, maruchan",Yes,Slightly more expensive,Moderately visible (placed along with other items),2.0,1.0,3.0,5.0,4.0,6.0,,1.0,2.0,4.0,3.0,5.0,,"no, siempre vendo lo que me ofrecen proveedores grandes que me da gran ganancia, lo unico sano que vendo son frutas, verduras y algunos productos comerciales bajos en niveles de azucar o carbohidratos etc.",dar descuentos en productos saludables,M,30-39,Preparatory School,0.0,0.0,2.0,True,False
2025-11-18 12:40:58,2025-11-18 12:52:57,100,718,True,2025-11-18 12:52:57,SLP,"Barcelos, Perez, Ramos",10+,Other (please specify),"Tortillas de harina, gorditas de harina y empanadas",2.0,5.0,4.0,1.0,3.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Los nutrientes que tenga,"Gorditas integrales, tostadas integrales y granola","Bebidas azucaradas, sabritas y dulces",Yes,About the same,Moderately visible (placed along with other items),2.0,4.0,5.0,3.0,6.0,1.0,Giro determinado,3.0,4.0,2.0,1.0,5.0,,Nunca,Buena promoción,M,70+,University/college degree,22.137661843074586,-101.02736374313852,12.0,True,True
2025-11-18 12:45:58,2025-11-18 13:04:10,100,1092,True,2025-11-18 13:04:10,CSF,"Valadez,López,Pérez",3,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Other (please specify)",Embutidos,5.0,1.0,3.0,2.0,4.0,6.0,,Always,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Depende de si el producto tiene muchas calorías y mucho azúcar,"Queso, jamón y agua natural","Maruchan, refrescos y sabritas",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",4.0,1.0,3.0,5.0,2.0,6.0,,2.0,3.0,1.0,4.0,5.0,,"Los quesos, la gente lo compró mucho y lo sigo vendiendo",Que ellos los ofrezcan más y que den las muestras a los clientes para que lo prueben,F,20-29,Preparatory School,19.375530467386707,-99.29408440375634,3.0,True,True
2025-11-18 13:32:26,2025-11-18 13:49:40,100,1033,True,2025-11-18 13:49:40,CDJ,"Ochoa,Rodriguez,Villalba",10+,"Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes),Bread/Tortillas",,1.0,2.0,3.0,5.0,4.0,6.0,,Often,Unhealthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,f,f,g,No,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,3.0,5.0,4.0,6.0,,1.0,2.0,4.0,3.0,5.0,,c,c,Other,30-39,University/college degree,31.716011884147377,-106.39391725623,12.0,False,True
2025-11-18 13:47:57,2025-11-18 14:00:01,100,723,True,2025-11-18 14:00:02,CCM,"Adame, Mejia",,"Salty snacks (e.g., chips, pretzels, popcorn)",,1.0,2.0,4.0,6.0,5.0,3.0,,Sometimes,,,,,,,,,,,,,Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,3.0,6.0,5.0,4.0,,1.0,2.0,3.0,4.0,5.0,,,,M,50-59,Preparatory School,0.0,0.0,12.0,True,False
2025-11-18 13:20:15,2025-11-18 14:00:45,100,2429,True,2025-11-18 14:00:46,CVA,"Boyas,Barrera",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Beer,Cigarettes",,2.0,5.0,3.0,1.0,4.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Por las cosas que aportan y la manera en que el cuerpo la acepta,Agua  Fruta  Verdura,Refresco Vino  Harinas,Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,3.0,1.0,4.0,5.0,6.0,,1.0,2.0,4.0,3.0,5.0,,"Si, pero cuando habían más compradores, vendía más cosas y más saludables pero cuando paso la pandemia, bajó demasiado la demanda y desde entonces no le da el tiempo para venderlo antes de que caduquen","No, sus proveedores no ayudarían",F,50-59,Primary school,18.8096151,-99.2209238,12.0,True,True
2025-11-18 15:11:25,2025-11-18 15:32:09,100,1243,True,2025-11-18 15:32:09,QRO,"Benavides, Bravo, Galan",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bottled Water",,1.0,4.0,2.0,3.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Healthy,Healthy,Healthy,Healthy,Todos son saludables mientras sean consumidos de forma responsable.,"Gorditas, Tortas y Agua","Cigarros, Maruchan, Frituras.",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,3.0,2.0,5.0,4.0,6.0,,3.0,4.0,1.0,2.0,5.0,,No nunca.,Mejor demanda.,F,70+,Preparatory School,20.598045527336,-100.38477495623974,12.0,True,True
2025-11-18 15:37:00,2025-11-18 15:46:12,100,551,True,2025-11-18 15:46:12,CHI,"Martinez,Prieto,Morales",5,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,4.0,2.0,3.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea bajo en azúcar y que no contenga educolorantes,"Frijoles, frutas/verduras y tortillas de maíz","Sabritas, coca-cola y galletas",Yes,Slightly more expensive,Moderately visible (placed along with other items),2.0,3.0,1.0,4.0,5.0,6.0,,3.0,4.0,2.0,1.0,5.0,,"Si intenta, porque todavía lo ofrece pero no tiene tanta demanda por los clientes",Precios más accesibles,M,60-69,University/college degree,28.681876820795267,-106.0839413153842,5.0,True,True
2025-11-18 15:46:27,2025-11-18 15:59:21,100,773,True,2025-11-18 15:59:21,SLP,"Aguilera,Solis,Aguirre",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,2.0,3.0,1.0,5.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Healthy,Healthy,"Sí, los siguientes sería como que no contenga exceso de grasas o exceso de azúcares y que sean más grasas saludables. En este caso, una lata de sardinas, una lata de atún, un empaque de galletas integrales","Sardinas, atunes y pan masa madre","Frituras, embutidos y las bebidas azucaradas",Yes,Much more expensive,Moderately visible (placed along with other items),2.0,1.0,3.0,5.0,4.0,6.0,,2.0,3.0,4.0,1.0,5.0,,Lo sigue ofreciendo y hay gente que si han ido por ese camino pero al final del día depende del presupuesto.,Que los precios y cartera estén más accesibles para este tipo de tiendas,M,60-69,Secondary school,0.0,0.0,12.0,True,False
2025-11-18 16:05:02,2025-11-18 16:19:24,100,862,True,2025-11-18 16:19:25,CDJ,"Acosta,Chavez,Cuevas",10+,Other (please specify),"Desechables, dulces, granos de semillas",3.0,4.0,5.0,1.0,2.0,6.0,,Never,Healthy,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea natural,"La nuez, La almendra, cacahuates natural","dulces, papas fritas, bebidas azucaradas",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,4.0,1.0,3.0,5.0,6.0,,1.0,2.0,3.0,4.0,5.0,,"Todavía se ofrece, se vende bien, es parte escencial de la tienda.",Publicidad,M,50-59,Preparatory School,0.0,0.0,12.0,True,False
2025-11-18 16:12:48,2025-11-18 16:22:09,100,561,True,2025-11-18 16:22:10,SLP,"Torres,Marcos,Ita",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes)",,1.0,4.0,2.0,3.0,5.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que en su proceso de elaboración no intervengan procesos más allá de los necesarios, es decir, que no estén tan procesados.",Frutas y verduras  Agua embotellada  Legumbres,Sopas instantáneas Bebidas con altos niveles de azúcar  Bebidas energéticas,Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,3.0,5.0,4.0,6.0,,1.0,3.0,2.0,4.0,5.0,,,,M,50-59,Preparatory School,22.2032386,-100.9977083,12.0,True,True
2025-11-18 16:22:20,2025-11-18 16:33:33,100,673,True,2025-11-18 16:33:33,SLP,"Torres,Marcos,Ita",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes)",,1.0,4.0,2.0,3.0,5.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que en su proceso de elaboración no intervengan tantos productos los cuales puedan afectar la calidad del producto inicial.,Frutas y verduras  Agua embotellada  Legumbres,Bebidas con altos niveles de azúcar  Bebidas energéticas  Sopas instantáneas,Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,3.0,5.0,4.0,6.0,,2.0,1.0,3.0,4.0,5.0,,"En algunas ocasiones anteriores se buscó implementar la venta de alimentos saludables ya preparados y/o listos para el consumo como vasos de fruta picada y preparada, sin embargo la clientela no los llegaba a comprar con frecuencia, debido a que:  N1. Se les hacía un poco caro. N2. Muchas veces buscaban algo más práctico. N3. Las opciones como alimentos empaquetados como papas o pastelitos eran más de su agrado.",Implementar campañas de acompañamiento y vinculación de sus productos con otros ajenos a la empresa.,M,<20,Preparatory School,22.2032386,-100.9977083,12.0,True,True
2025-11-18 16:23:12,2025-11-18 16:35:47,100,755,True,2025-11-18 16:35:48,SLP,"Cuevas, Mendez",10+,"Dairy (e.g., milk, cheese, yogurt),Cereals (e.g., breakfast cereals, oats),Other (please specify)",frijoles y salsas,1.0,5.0,4.0,3.0,2.0,6.0,,Never,Healthy,Unhealthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"que no contenga harinas ni azucares, la relación carbohidratos y proteínas","queso panela, verduras y huevo","papitas, coca cola y los cereales con azúcar",Yes,Much more expensive,Moderately visible (placed along with other items),1.0,2.0,3.0,5.0,4.0,6.0,,1.0,4.0,3.0,2.0,5.0,,Cuando recién inicié mandé traer desde cdmx todo un kit de producto y se me quedó todo. Pérdidas de inversión grandes.,Precios más bajos y más interés de las personas.,F,50-59,University/college degree,22.13403958043196,-101.0388510917275,12.0,True,True
2025-11-18 17:01:44,2025-11-18 17:09:42,100,477,True,2025-11-18 17:09:42,CSF,"Diaz,Shamosh,Acuna",5,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes)",,1.0,3.0,2.0,4.0,5.0,6.0,,Never,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Proteína,,Refresco papas dulces,No,Slightly more expensive,Moderately visible (placed along with other items),,,,,,,,1.0,2.0,3.0,4.0,5.0,,,,F,40-49,Preparatory School,0.0,0.0,5.0,False,False
2025-11-18 19:31:40,2025-11-18 19:49:37,100,1076,True,2025-11-18 19:49:37,CDJ,"Lomas,Maycotte,Rodriguez",10+,"Bakery items (e.g., pastries, cakes),Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Bottled Water",,1.0,2.0,5.0,3.0,4.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea natural sin químicos ni conservsdores,"Plantano, manzana y naranja","Papitas, refresco y nieve",Yes,Cheaper,Moderately visible (placed along with other items),1.0,2.0,3.0,4.0,5.0,6.0,,1.0,2.0,4.0,3.0,5.0,,"Introducimos lo que fue una gran variedad de verduras y frutas, se colocaron al fondo de la tienda. Se ha vendido muy bien","Para esto se pueden ofrecer productos que sean sin azúcar, como el yogurt que lo vendemos sin azúcar",M,30-39,University/college degree,0.0,0.0,12.0,True,False
2025-11-17 12:36:16,2025-11-18 22:53:39,100,123442,True,2025-11-18 22:53:40,CDJ,"Dominguez,Gonzalez,Miranda",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt)",,1.0,4.0,3.0,2.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que no contenga tantos ""químicos"" o conservadores. Que el producto no sea tan procesado.","Fruta, lácteos y pan integral.","Dulces, galletas y pan dulce",Yes,Slightly more expensive,Moderately visible (placed along with other items),3.0,4.0,1.0,2.0,5.0,6.0,,3.0,1.0,4.0,2.0,5.0,,Un tiempo intentamos añadir recipientes con mix de ensalada y pollo y algunos clientes no creían que habíamos empezamos a venderlos. Otros ni siquiera le tomaron importancia. Decidimos quitarlos porque no valía la pena mantenerlos en nuestros anaqueles sin venderlos y que solo nos compraran uno que otro cliente.,"Tal vez, más variedad de productos y que sean un poco más atractivos.",M,50-59,Preparatory School,31.62978280411304,-106.41324549356747,12.0,True,True
2025-11-18 10:23:41,2025-11-18 23:46:20,100,48159,True,2025-11-18 23:46:20,SIN,"Higuera,Peña,Sepulbeda",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Packaged meals (e.g., ready-to-eat, frozen meals)",,1.0,3.0,2.0,4.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Contenga cosas naturales,"Verdura (pepino, tomate) fruta","Coca, maruchan, derivado de harina",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,4.0,3.0,5.0,2.0,6.0,,1.0,2.0,3.0,4.0,5.0,,Verduras. Hubo demanda y todavía lo ofrecemos,Ofrecer más ofertas y opciones,M,50-59,Primary school,24.831961368450244,-107.3799125720496,12.0,True,True
2025-11-19 07:40:21,2025-11-19 07:55:53,100,932,True,2025-11-19 07:55:54,CSF,"Sanchez, Villafuerte, Delgado",3,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Packaged meals (e.g., ready-to-eat, frozen meals)",,1.0,5.0,4.0,2.0,3.0,6.0,,Never,,,,,,,,,,,,,Yes,Much more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",,,,,,,,,,,,,,,,M,50-59,Preparatory School,0.0,0.0,3.0,True,False
2025-11-19 09:37:35,2025-11-19 09:57:26,100,1191,True,2025-11-19 09:57:27,LAG,"Soto, Frayre, Fernandez",4,"Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables",,1.0,4.0,3.0,2.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que sea natural, sin conservadores ni grasas","Frijoles, huevo y leche","Papas fritas, refresco y cigarros",Yes,Cheaper,"Highly visible (e.g., front shelves, eye-level, near checkout)",5.0,2.0,1.0,3.0,4.0,6.0,,1.0,4.0,2.0,3.0,5.0,,Si y se consume bastante,Que el precio de venta sea menor,F,40-49,Preparatory School,0.0,0.0,4.0,True,False
2025-11-19 10:02:01,2025-11-19 10:09:16,100,435,True,2025-11-19 10:09:17,CHI,"Galaviz,Martinez,Cobos",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Beer,Cigarettes",,1.0,2.0,3.0,5.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,,"Agua,galletas,electrolit","el mezcalito, cigarros, cerveza",No,About the same,"Less visible (e.g., back shelves, side areas)",2.0,3.0,4.0,5.0,1.0,6.0,,2.0,4.0,3.0,1.0,5.0,,No lo ha intentado,Que los propietarios de la marca lo dejen meter ese tipo de productos,M,40-49,Primary school,28.6503724727528,-106.06365882424984,12.0,False,True
2025-11-19 11:07:47,2025-11-19 11:18:29,100,642,True,2025-11-19 11:18:30,CHI,"Perez,Jimenez,Batista",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,2.0,3.0,4.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,que sea natural,"carne, frutas y verduras","refrescos, frituras y panaderia",Yes,Slightly more expensive,Moderately visible (placed along with other items),3.0,1.0,2.0,5.0,4.0,6.0,,1.0,2.0,4.0,3.0,5.0,,"frutas / verduras nuevas. no siempre se las llevan bien, por los precios",buenos precios / ofertas,M,60-69,Secondary school,0.0,0.0,12.0,True,False
2025-11-19 11:29:34,2025-11-19 11:46:58,100,1043,True,2025-11-19 11:46:59,SLP,"Martinez,Martinez,Martinez",4,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn)",,1.0,2.0,3.0,5.0,4.0,6.0,,Never,Healthy,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Low content in sugar and,"Agua, productos bajos en azúcar, palomitas, los que no tienen sellos, vilait pepsi","Papas, regreso, jugos Boing",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,2.0,3.0,4.0,5.0,6.0,,1.0,2.0,3.0,4.0,5.0,,"Si, se vendieron bien y seguí comprando más productos saludables",Que haya las dos opciones de una saludable y pues la otra normal,M,40-49,No formal schooling,22.129212009922885,-101.03781525725198,4.0,True,True
2025-11-19 12:02:55,2025-11-19 12:13:05,100,610,True,2025-11-19 12:13:06,PUE,"Galindo,Acosta,DelaRosa",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,1.0,3.0,2.0,5.0,4.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que te de vitaminas y minerales, nutrientes","Atún, frijoles, huevo","Refresco, papas, dulces",Yes,Cheaper,Moderately visible (placed along with other items),1.0,5.0,3.0,4.0,2.0,6.0,,1.0,4.0,3.0,2.0,5.0,,Si intente introducir una ensalada pero la gente no la quiso comprar diciendo que estaba muy cara y no estaba rica,Publicidad,F,40-49,Preparatory School,19.01509630491243,-98.20503477532804,12.0,True,True
2025-11-19 12:16:15,2025-11-19 12:39:56,100,1420,True,2025-11-19 12:39:56,CSF,"Espejel,Hernández,Gaxoet",3,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bakery items (e.g., pastries, cakes),Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Beer,Cigarettes,Bottled Water",,1.0,2.0,3.0,4.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Less calories,"Milk, bread and rice","Chips, coca and instant foods",Yes,Much more expensive,"Less visible (e.g., back shelves, side areas)",5.0,3.0,2.0,4.0,1.0,6.0,,3.0,4.0,1.0,2.0,5.0,,People keep buying it,Nothing,F,40-49,Secondary school,19.35800069371016,-99.25618496998348,3.0,True,True
2025-11-19 12:46:52,2025-11-19 12:59:08,100,735,True,2025-11-19 12:59:08,CSF,"Sanchez, Gómez, Suárez",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bottled Water",,3.0,1.0,4.0,2.0,5.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Natural,"Yogurt, water, electrolit","Soda, cigarettes, chips",No,About the same,Moderately visible (placed along with other items),5.0,3.0,2.0,1.0,4.0,6.0,,2.0,4.0,3.0,1.0,5.0,,They don’t sell and have an even shorter shelf life,A bigger offer of products,F,60-69,Preparatory School,19.359691374995407,-99.25799172507588,12.0,False,True
2025-11-19 12:56:27,2025-11-19 13:08:23,100,716,True,2025-11-19 13:08:24,CSF,"Suarez,Gonzalez,Avelino",Less than 1,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,3.0,2.0,4.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Healthy,Healthy,Que no haga daño,QuedoCremaAgua,"Papas, Galletas, Refresco",Yes,About the same,Moderately visible (placed along with other items),3.0,1.0,2.0,5.0,4.0,6.0,,1.0,4.0,3.0,2.0,5.0,,No se intento,El problema es que no hay demanda,M,30-39,Secondary school,19.356599575593886,-99.25972652379215,0.5,True,True
